movie_id,movie_name,genre,year,box_office,box_office_source
tt0479143,Rocky Balboa,"Drama,Sport",2006,70270943,reference
tt0479468,Gonzo: The Life and Work of Dr. Hunter S. Thompson,"Biography,Documentary,Music",2008,1252100,reference
tt0479884,Crank,"Action,Crime,Thriller",2006,27838408,reference
tt0479952,Madagascar: Escape 2 Africa,"Adventure,Animation,Comedy",2008,180010950,reference
tt0479997,Season of the Witch,"Action,Adventure,Fantasy",2011,24827228,reference
tt0480249,I Am Legend,"Drama,Horror,Sci-Fi",2007,256393010,reference
tt0480255,The Losers,"Action,Adventure,Comedy",2010,23591432,reference
tt0480669,Timecrimes,"Horror,Mystery,Sci-Fi",2007,39127,reference
tt0480687,Hall Pass,"Comedy,Romance",2011,45060734,reference
tt0481141,No Reservations,"Comedy,Drama,Romance",2007,43107979,reference
tt0482546,Miss Potter,"Biography,Drama,Romance",2006,3005605,reference
tt0482571,The Prestige,"Drama,Mystery,Sci-Fi",2006,53089891,reference
tt0482599,Shutter,"Horror,Mystery,Thriller",2008,25928550,reference
tt0482606,The Strangers,"Horror,Mystery,Thriller",2008,52597610,reference
tt0483726,Man of the Year,"Comedy,Drama,Romance",2006,37327390,reference
tt0485985,Red Tails,"Action,Drama,History",2012,49876377,reference
tt0486358,Jesus Camp,Documentary,2006,902544,reference
tt0486576,Fantastic Four: Rise of the Silver Surfer,"Action,Adventure,Fantasy",2007,131921738,reference
tt0486583,Fred Claus,"Comedy,Family,Fantasy",2007,72006777,reference
tt0486655,Stardust,"Adventure,Fantasy,Romance",2007,38634938,reference
tt0486822,Disturbia,"Crime,Drama,Mystery",2007,80209692,reference
tt0486946,Wild Hogs,"Action,Adventure,Comedy",2007,168273550,reference
tt0487273,The Witnesses,"Drama,Romance",2007,78440,reference
tt0487419,The Secret of the Grain,Drama,2007,86356,reference
tt0488120,Fracture,"Crime,Drama,Thriller",2007,39015018,reference
tt0488508,Arctic Tale,"Documentary,Family",2007,833532,reference
tt0488658,Unaccompanied Minors,"Adventure,Comedy,Family",2006,16655224,reference
tt0489099,Jumper,"Action,Adventure,Sci-Fi",2008,80172128,reference
tt0489237,The Nanny Diaries,"Comedy,Drama,Romance",2007,25930652,reference
tt0489270,Saw III,"Horror,Mystery,Thriller",2006,80238724,reference
tt0489281,Stop-Loss,"Drama,War",2008,10915744,reference
tt0489282,Strange Wilderness,"Adventure,Comedy",2008,6575282,reference
tt0490181,Mutant Chronicles,"Action,Adventure,Mystery",2008,6820,reference
tt0490204,Reign Over Me,Drama,2007,19661987,reference
tt0490215,Silence,"Drama,History",2016,7100177,reference
tt0491152,Something Borrowed,"Comedy,Drama,Romance",2011,39046489,reference
tt0491203,Tulip Fever,"Drama,History,Romance",2017,2455635,reference
tt0491747,Away from Her,Drama,2006,4571521,reference
tt0492466,Iraq in Fragments,"Documentary,War",2006,204462,reference
tt0492619,The Foot Fist Way,Comedy,2006,234286,reference
tt0492956,The Game Plan,"Comedy,Family,Sport",2007,90648202,reference
tt0493430,Jackass Number Two,"Action,Comedy,Documentary",2006,72778712,reference
tt0493464,Wanted,"Action,Crime,Thriller",2008,134508551,reference
tt0493949,Ramona and Beezus,"Comedy,Drama,Family",2010,26167002,reference
tt0494222,Eagle vs Shark,"Comedy,Romance",2007,221846,reference
tt0494238,Inkheart,"Adventure,Family,Fantasy",2008,17303424,reference
tt0496806,Ocean's Thirteen,"Crime,Thriller",2007,117154724,reference
tt0497116,An Inconvenient Truth,Documentary,2006,24146161,reference
tt0497465,Vicky Cristina Barcelona,"Comedy,Drama,Romance",2008,23216709,reference
tt0498380,Letters from Iwo Jima,"Action,Adventure,Drama",2006,13756082,reference
tt0498381,Rings,"Drama,Horror,Mystery",2017,27793018,reference
tt0499448,The Chronicles of Narnia: Prince Caspian,"Action,Adventure,Family",2008,141621490,reference
tt0499554,Reno 911!: Miami,"Comedy,Crime",2007,20342161,reference
tt0756729,Year of the Dog,"Comedy,Drama",2007,1540141,reference
tt0758730,Aliens vs. Predator: Requiem,"Action,Horror,Sci-Fi",2007,41797066,reference
tt0758746,Friday the 13th,"Horror,Mystery,Thriller",2009,65002019,reference
tt0758752,Love & Other Drugs,"Comedy,Drama,Romance",2010,32367005,reference
tt0758766,Music and Lyrics,"Comedy,Music,Romance",2007,50572589,reference
tt0758774,Body of Lies,"Action,Drama,Thriller",2008,39394666,reference
tt0758786,Stuck,"Comedy,Crime,Drama",2007,67505,reference
tt0760329,The Water Horse,"Adventure,Family,Fantasy",2007,40946255,reference
tt0762107,I Now Pronounce You Chuck & Larry,"Comedy,Romance",2007,120059556,reference
tt0762114,License to Wed,"Comedy,Romance",2007,43799818,reference
tt0762125,Planet 51,"Adventure,Animation,Comedy",2009,42194060,reference
tt0763831,A Thousand Words,"Comedy,Drama,Fantasy",2012,18450127,reference
tt0765010,Brothers,"Drama,Thriller,War",2009,28544157,reference
tt0765128,Oceans,Documentary,2010,19422319,reference
tt0765429,American Gangster,"Biography,Crime,Drama",2007,130164645,reference
tt0765432,The Baader Meinhof Complex,"Action,Biography,Crime",2008,476270,reference
tt0765476,Meet Dave,"Adventure,Comedy,Family",2008,11803254,reference
tt0768212,The Last Mimzy,"Action,Adventure,Drama",2007,21471047,reference
tt0769508,Dans Paris,"Drama,Romance",2006,63667,reference
tt0770703,What's Your Number?,"Comedy,Romance",2011,14011084,reference
tt0770752,Fool's Gold,"Action,Adventure,Comedy",2008,70231041,reference
tt0770772,I Think I Love My Wife,"Comedy,Drama,Romance",2007,12550605,reference
tt0770802,Samsara,"Documentary,Music",2011,2672413,reference
tt0770810,How She Move,Drama,2007,7070641,reference
tt0770828,Man of Steel,"Action,Adventure,Sci-Fi",2013,291045518,reference
tt0775489,The Illusionist,"Animation,Drama",2010,2231474,reference
tt0775552,Aliens in the Attic,"Adventure,Comedy,Family",2009,25200412,reference
tt0780511,Everybody's Fine,"Adventure,Drama",2009,9208876,reference
tt0780516,Flawless,"Crime,Drama,Thriller",2007,1200234,reference
tt0780567,Imagine That,"Comedy,Drama,Family",2009,16123323,reference
tt0780608,Smiley Face,Comedy,2007,9397,reference
tt0780653,The Wolfman,"Drama,Fantasy,Horror",2010,61979680,reference
tt0783233,Atonement,"Drama,Mystery,Romance",2007,50927067,reference
tt0783640,The Last Full Measure,"Drama,War",2019,2949212,reference
tt0785006,Hotel for Dogs,"Comedy,Family",2009,73034460,reference
tt0787442,The Attack,"Crime,Drama,Mystery",2012,1720325,reference
tt0787474,The Boxtrolls,"Adventure,Animation,Comedy",2014,50837305,reference
tt0790604,Deck the Halls,"Comedy,Family",2006,35093569,reference
tt0790628,The Incredible Burt Wonderstone,Comedy,2013,22537881,reference
tt0790636,Dallas Buyers Club,"Biography,Drama",2013,27298285,reference
tt0790712,The Messenger,"Drama,Romance,War",2009,1109660,reference
tt0790724,Jack Reacher,"Action,Thriller",2012,80070736,reference
tt0790736,R.I.P.D.,"Action,Adventure,Comedy",2013,33618855,reference
tt0792966,Blame it on Fidel,Drama,2006,168065,reference
tt0795351,Case 39,"Horror,Mystery,Thriller",2009,13261851,reference
tt0795368,Death at a Funeral,Comedy,2007,8580428,reference
tt0795461,Scary Movie 5,Comedy,2013,32015787,reference
tt0796212,Exiled,"Action,Crime,Drama",2006,51957,reference
tt0796307,Under the Same Moon,"Adventure,Drama",2007,12590147,reference
tt0796368,Talk to Me,"Biography,Drama,History",2007,4533261,reference
tt0799915,Air Guitar Nation,"Biography,Documentary,Music",2006,71471,reference
tt0799934,Be Kind Rewind,Comedy,2008,11175164,reference
tt0799949,Epic Movie,"Adventure,Comedy,Fantasy",2007,39739367,reference
tt0800039,Forgetting Sarah Marshall,"Comedy,Drama,Romance",2008,63172463,reference
tt0800069,The Hills Have Eyes 2,"Horror,Thriller",2007,20804166,reference
tt0800080,The Incredible Hulk,"Action,Adventure,Sci-Fi",2008,134806913,reference
tt0800241,Transsiberian,"Crime,Drama,Mystery",2008,2206405,reference
tt0800308,Appaloosa,"Crime,Drama,Romance",2008,20211394,reference
tt0800320,Clash of the Titans,"Action,Adventure,Fantasy",2010,163214888,reference
tt0800369,Thor,"Action,Fantasy",2011,181030624,reference
tt0803057,The Promotion,Comedy,2008,408709,reference
tt0803096,Warcraft,"Action,Adventure,Fantasy",2016,47365290,reference
tt0804452,Bratz,"Comedy,Family,Music",2007,10010209,reference
tt0804461,Death Sentence,"Action,Crime,Thriller",2007,9534258,reference
tt0804497,It's Kind of a Funny Story,"Comedy,Drama,Romance",2010,6363628,reference
tt0805564,Lars and the Real Girl,"Comedy,Drama,Romance",2007,5972884,reference
tt0805570,The Midnight Meat Train,"Horror,Mystery,Thriller",2008,83361,reference
tt0805647,The Witches,"Adventure,Family,Fantasy",2020,203571,reference
tt0806203,Carriers,"Adventure,Drama,Horror",2009,104352,reference
tt0806686,Yella,"Drama,Horror,Romance",2007,30647,reference
tt0808151,Angels & Demons,"Mystery,Thriller",2009,133375846,reference
tt0808357,"Lust, Caution","Drama,History,Romance",2007,4604982,reference
tt0808417,Persepolis,"Animation,Biography,Drama",2007,4445756,reference
tt0808510,Tooth Fairy,"Comedy,Family,Fantasy",2010,60022256,reference
tt0809407,12:08 East of Bucharest,"Comedy,Drama",2006,91881,reference
tt0810784,Bright Star,"Biography,Drama,Romance",2009,4444637,reference
tt0810819,The Danish Girl,"Biography,Drama",2015,11114018,reference
tt0810913,Jack and Jill,"Comedy,Family",2011,74158157,reference
tt0810922,Take Me Home Tonight,"Comedy,Drama,Romance",2011,6928068,reference
tt0811080,Speed Racer,"Action,Adventure,Comedy",2008,43945766,reference
tt0811138,The Love Guru,"Comedy,Romance,Sport",2008,32235793,reference
tt0814075,Deliver Us from Evil,"Crime,Documentary",2006,201275,reference
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",2010,88768303,reference
tt0814314,Seven Pounds,"Drama,Mystery,Thriller",2008,69951824,reference
tt0814335,The Stepfather,"Mystery,Thriller",2009,29062561,reference
tt0815236,She's Out of My League,"Comedy,Romance",2010,32010860,reference
tt0815241,Religulous,"Comedy,Documentary,War",2008,13011160,reference
tt0815244,Sydney White,"Comedy,Drama,Romance",2007,11892415,reference
tt0815245,The Uninvited,"Drama,Fantasy,Horror",2009,28596818,reference
tt0816442,The Book Thief,"Drama,War",2013,21488481,reference
tt0816462,Conan the Barbarian,"Action,Adventure,Fantasy",2011,21295021,reference
tt0817538,Drillbit Taylor,"Action,Comedy,Crime",2008,32862104,reference
tt0821640,Ghosts of Girlfriends Past,"Comedy,Fantasy,Romance",2009,55250026,reference
tt0821642,The Soloist,"Biography,Drama,Music",2009,31720158,reference
tt0822847,Priest,"Action,Fantasy,Horror",2011,29137000,reference
tt0822854,Shooter,"Action,Drama,Thriller",2007,47003582,reference
tt0824747,Changeling,"Biography,Crime,Drama",2008,35739802,reference
tt0825232,The Bucket List,"Adventure,Comedy,Drama",2007,93466502,reference
tt0829150,Dracula Untold,"Action,Drama,Fantasy",2014,56280355,reference
tt0829459,A Mighty Heart,"Biography,Drama,History",2007,9176787,reference
tt0829482,Superbad,Comedy,2007,121463226,reference
tt0832266,"Definitely, Maybe","Comedy,Drama,Romance",2008,32241649,reference
tt0834001,Underworld: Rise of the Lycans,"Action,Fantasy,Thriller",2009,45802315,reference
tt0836700,Summer Hours,"Drama,Family",2008,1657001,reference
tt0837562,Hotel Transylvania,"Animation,Comedy,Family",2012,148313048,reference
tt0837563,Pet Sematary,"Horror,Mystery,Thriller",2019,54724696,reference
tt0838232,The Pink Panther 2,"Action,Adventure,Comedy",2009,35922978,reference
tt0839980,Semi-Pro,"Comedy,Sport",2008,33479698,reference
tt0840361,The Town,"Crime,Drama,Thriller",2010,92186262,reference
tt0841044,Two Days in Paris,"Comedy,Drama,Romance",2007,4433994,reference
tt0844286,The Brothers Bloom,"Action,Adventure,Comedy",2008,3531756,reference
tt0844479,The Collector,"Horror,Thriller",2009,7712114,reference
tt0845046,Son of Rambow,"Action,Adventure,Comedy",2007,1785505,reference
tt0848537,Epic,"Action,Adventure,Animation",2013,107518682,reference
tt0852713,The House Bunny,Comedy,2008,48237389,reference
tt0854678,Taxi to the Dark Side,"Crime,Documentary,History",2007,274661,reference
tt0855729,Times and Winds,Drama,2006,6176,reference
tt0857191,The Visitor,Drama,2007,9427089,reference
tt0857265,Sleuth,"Crime,Drama,Mystery",2007,342895,reference
tt0859635,Super Troopers 2,"Comedy,Crime,Mystery",2018,30617396,reference
tt0861739,Elite Squad,"Action,Crime,Drama",2007,8744,reference
tt0862467,Valhalla Rising,"Adventure,Drama,Fantasy",2009,30638,reference
tt0864761,The Duchess,"Biography,Drama,History",2008,13848978,reference
tt0864770,The Grocer's Son,Drama,2007,264889,reference
tt0864835,Mr. Peabody & Sherman,"Adventure,Animation,Comedy",2014,111506430,reference
tt0866439,Made of Honor,"Comedy,Romance",2008,46012734,reference
tt0869994,Paris,"Comedy,Drama,Romance",2008,1010194,reference
tt0870111,Frost/Nixon,"Biography,Drama,History",2008,18622031,reference
tt0870984,Antichrist,"Drama,Horror,Thriller",2009,404122,reference
tt0871426,Baby Mama,"Comedy,Romance",2008,60494212,reference
tt0871510,Chak De! India,"Drama,Family,Sport",2007,1120404,reference
tt0872230,My Soul to Take,"Horror,Mystery,Thriller",2010,14744435,reference
tt0873886,Red State,"Action,Horror,Thriller",2011,1104682,reference
tt0875034,Nine,"Drama,Musical,Romance",2009,19676965,reference
tt0877700,Give Me Your Hand,"Drama,Romance",2008,3601,reference
tt0880502,The Edge of Heaven,Drama,2007,742349,reference
tt0881320,Sanctum,"Action,Adventure,Drama",2011,23209310,reference
tt0881891,All About Steve,"Comedy,Romance",2009,33862903,reference
tt0882977,Snitch,"Action,Drama,Thriller",2013,42930462,reference
tt0884726,Legends of Oz: Dorothy's Return,"Adventure,Animation,Family",2013,8462347,reference
tt0884732,The Wedding Ringer,"Comedy,Romance",2015,64460211,reference
tt0887883,Burn After Reading,"Comedy,Crime,Drama",2008,60355347,reference
tt0890870,Saw IV,"Horror,Mystery,Thriller",2007,63300095,reference
tt0891592,Street Fighter: The Legend of Chun-Li,"Action,Crime,Fantasy",2009,8742261,reference
tt0892318,Letters to Juliet,"Adventure,Comedy,Drama",2010,53032453,reference
tt0892782,Monsters vs. Aliens,"Action,Adventure,Animation",2009,198351526,reference
tt0892791,Shrek Forever After,"Adventure,Animation,Comedy",2010,238736787,reference
tt0893382,Shine a Light,"Biography,Documentary,Music",2008,5505267,reference
tt0896872,The Whistleblower,"Biography,Crime,Drama",2010,1124966,reference
tt0898367,The Road,"Drama,Thriller",2009,8117000,reference
tt0901476,Bride Wars,"Comedy,Romance",2009,58715510,reference
tt0901487,The Good the Bad the Weird,"Action,Adventure,Comedy",2008,128486,reference
tt0903627,Julia,"Crime,Drama,Thriller",2008,65108,reference
tt0903657,Love & Mercy,"Biography,Drama,Music",2014,12551031,reference
tt0905372,The Thing,"Horror,Mystery,Sci-Fi",2011,16928670,reference
tt0910936,Pineapple Express,"Action,Comedy,Crime",2008,87341380,reference
tt0912592,My Kid Could Paint That,"Documentary,Family,Mystery",2007,231574,reference
tt0913413,The Marc Pease Experience,"Comedy,Drama,Music",2009,4033,reference
tt0913968,The Warlords,"Action,Adventure,Drama",2007,129078,reference
tt0914798,The Boy in the Striped Pajamas,"Drama,War",2008,9046156,reference
tt0918927,Doubt,"Drama,Mystery",2008,33446470,reference
tt0918940,The Legend of Tarzan,"Action,Adventure,Drama",2016,126643061,reference
tt0920473,Shall We Kiss?,"Comedy,Romance",2007,535499,reference
tt0923752,The King of Kong: A Fistful of Quarters,"Biography,Documentary,Sport",2007,677914,reference
tt0925248,In the Shadow of the Moon,"Documentary,History",2007,1134358,reference
tt0929425,Gomorrah,"Crime,Drama",2008,1579146,reference
tt0929632,Precious,Drama,2009,47566524,reference
tt0936501,Taken,"Action,Crime,Thriller",2008,145000989,reference
tt0937375,This Christmas,"Comedy,Drama,Romance",2007,49121934,reference
tt0938283,The Last Airbender,"Action,Adventure,Family",2010,131772187,reference
tt0938330,Silent Hill: Revelation,"Drama,Horror,Mystery",2012,17529157,reference
tt0944835,Salt,"Action,Thriller",2010,118311368,reference
tt0945513,Source Code,"Action,Drama,Mystery",2011,54712227,reference
tt0947798,Black Swan,"Drama,Thriller",2010,106954678,reference
tt0948470,The Amazing Spider-Man,"Action,Sci-Fi",2012,262030663,reference
tt0951216,Mad Money,"Comedy,Crime,Thriller",2008,20668843,reference
tt0952640,Alvin and the Chipmunks,"Adventure,Animation,Comedy",2007,217326974,reference
tt0953318,Ben X,"Drama,Thriller",2007,1601,reference
tt0955308,Robin Hood,"Action,Adventure,Drama",2010,105269730,reference
tt0956038,Nights in Rodanthe,"Drama,Romance",2008,41850659,reference
tt0959337,Revolutionary Road,"Drama,Romance",2008,22911480,reference
tt0960144,You Don't Mess with the Zohan,"Action,Comedy",2008,100018837,reference
tt0960731,Bedtime Stories,"Adventure,Comedy,Family",2008,110101975,reference
tt0962726,High School Musical 3: Senior Year,"Comedy,Drama,Family",2008,90559416,reference
tt0963178,The International,"Action,Crime,Drama",2009,25450527,reference
tt0963194,Repo! The Genetic Opera,"Horror,Musical,Sci-Fi",2008,146750,reference
tt0963794,The Ruins,"Adventure,Horror,Thriller",2008,17432844,reference
tt0963966,The Sorcerer's Apprentice,"Action,Adventure,Family",2010,63150991,reference
tt0964517,The Fighter,"Action,Biography,Drama",2010,93617009,reference
tt0964539,Pathology,"Crime,Horror,Thriller",2008,109846,reference
tt0969269,Mad Detective,"Crime,Mystery,Thriller",2007,4629,reference
tt0970411,City of Ember,"Adventure,Drama,Family",2008,7873007,reference
tt0970416,The Day the Earth Stood Still,"Adventure,Drama,Sci-Fi",2008,79366978,reference
tt0970866,Little Fockers,"Comedy,Romance",2010,148438600,reference
tt0974554,Elegy,"Drama,Romance",2008,3581642,reference
tt0974661,17 Again,"Comedy,Drama,Fantasy",2009,64167069,reference
tt0975645,Hitchcock,"Biography,Drama,Romance",2012,6008677,reference
tt0976051,The Reader,"Drama,Mystery,Romance",2008,34194407,reference
tt0976222,Bandslam,"Comedy,Drama,Family",2009,5210988,reference
tt0976238,Old Dogs,"Comedy,Family",2009,49492060,reference
tt0977648,Every Little Step,"Documentary,Music",2008,1725141,reference
tt0978759,Frozen River,"Crime,Drama",2008,2511476,reference
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",2010,104386950,reference
tt0981227,Nick and Norah's Infinite Playlist,"Comedy,Drama,Music",2008,31487293,reference
tt0983946,Fantasy Island,"Fantasy,Horror,Mystery",2020,27309289,reference
tt0985694,Machete,"Action,Crime,Thriller",2010,26593646,reference
tt0985699,Valkyrie,"Drama,History,Thriller",2008,83077833,reference
tt0986263,Surrogates,"Action,Sci-Fi,Thriller",2009,38577772,reference
tt0986264,Like Stars on Earth,"Drama,Family",2007,1223869,reference
tt0988045,Sherlock Holmes,"Action,Adventure,Mystery",2009,209028679,reference
tt0988595,27 Dresses,"Comedy,Romance",2008,76808654,reference
tt0989757,Dear John,"Drama,Romance,War",2010,80014842,reference
tt0990407,The Green Hornet,"Action,Comedy,Crime",2011,98780042,reference
tt0993789,A Christmas Tale,"Comedy,Drama",2008,1060922,reference
tt0993842,Hanna,"Action,Adventure,Drama",2011,40259119,reference
tt0995039,Ghost Town,"Comedy,Drama,Fantasy",2008,13367624,reference
tt0995829,XXY,"Drama,Romance",2007,48334,reference
tt0996966,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!","Documentary,History",2008,21152,reference
tt0997047,College Road Trip,"Adventure,Comedy,Drama",2008,45610425,reference
tt10003008,The Rental,"Drama,Horror,Mystery",2020,1637548,reference
tt10003978,Fiddler: A Miracle of Miracles,Documentary,2019,549386,reference
tt10011336,Lucky Grandma,"Comedy,Crime,Drama",2019,102000,reference
tt1001508,He's Just Not That Into You,"Comedy,Drama,Romance",2009,93953653,reference
tt1001526,Megamind,"Action,Adventure,Animation",2010,148415853,reference
tt10016180,The Little Things,"Crime,Drama,Mystery",2021,15342746,reference
tt10017680,P Storm,"Action,Crime",2019,326711,reference
tt1003034,Perrier's Bounty,"Action,Comedy,Crime",2009,828,reference
tt10039344,Countdown,"Horror,Thriller",2019,25621766,reference
tt10059518,Unhinged,"Action,Thriller",2020,20831465,reference
tt10083340,Gangubai Kathiawadi,"Biography,Crime,Drama",2021,592000,reference
tt1014763,Child 44,"Crime,Drama,History",2015,1224330,reference
tt1014775,Beverly Hills Chihuahua,"Adventure,Comedy,Drama",2008,94514402,reference
tt1016075,Fame,"Drama,Musical,Romance",2009,22455510,reference
tt10168670,Bones and All,"Drama,Horror,Romance",2022,7834907,reference
tt1017451,The Runaways,"Biography,Drama,Music",2010,3573673,reference
tt1018785,The Sisterhood of the Traveling Pants 2,"Comedy,Drama,Romance",2008,44089964,reference
tt10195210,Looking Up,Drama,2019,84267,reference
tt10199590,Les Mis?rables,"Crime,Drama,Thriller",2019,330181,reference
tt10199640,Beanpole,"Drama,War",2019,196258,reference
tt1020773,Certified Copy,"Drama,Romance",2010,1373975,reference
tt10208198,"The Gangster, the Cop, the Devil","Action,Crime,Thriller",2019,216494,reference
tt10218674,The Bravest,"Action,Drama",2019,290217,reference
tt10223460,Marry Me,"Comedy,Music,Romance",2022,22438180,reference
tt10229558,The Dark and the Wicked,Horror,2020,157252,reference
tt1023114,The Way Back,"Adventure,Drama,History",2010,2701859,reference
tt1023490,Il Divo,"Biography,Drama",2008,240159,reference
tt1024648,Argo,"Biography,Drama,History",2012,136025503,reference
tt1025100,Gemini Man,"Action,Sci-Fi,Thriller",2019,48546770,reference
tt10262648,Comparment no. 6,"Drama,Romance",2021,205843,reference
tt10265034,Land,"Adventure,Drama",2021,2577830,reference
tt10268550,Minyan,Drama,2020,11451,reference
tt10272386,The Father,"Drama,Mystery",2020,2122771,reference
tt10272534,Lux ?terna,"Drama,Thriller",2019,50027,reference
tt1027718,Wall Street: Money Never Sleeps,Drama,2010,52474616,reference
tt1027743,Sea Monsters: A Prehistoric Adventure,"Adventure,Animation,Documentary",2007,23746066,reference
tt10279362,French Exit,"Comedy,Drama",2020,741895,reference
tt1028576,Secretariat,"Biography,Drama,Family",2010,59713955,reference
tt1029360,Poltergeist,"Fantasy,Horror,Thriller",2015,47425125,reference
tt10295602,Line Walker 2: Invisible Spy,"Action,Crime,Thriller",2019,296751,reference
tt10298810,Lightyear,"Action,Adventure,Animation",2022,118307188,reference
tt10298840,Strange World,"Action,Adventure,Animation",2022,37968963,reference
tt10304142,Amsterdam,"Comedy,Drama,History",2022,14947969,reference
tt10310140,Fatman,"Action,Adventure,Comedy",2020,278378,reference
tt10314450,Becky,"Action,Crime,Drama",2020,1004574,reference
tt10323676,Violence of Action,"Action,Drama,Thriller",2021,1035265,reference
tt10327252,The Forever Purge,"Action,Crime,Drama",2021,44539245,reference
tt1032755,RocknRolla,"Action,Crime,Thriller",2008,5700626,reference
tt1032815,"I Love You, Beth Cooper","Adventure,Comedy,Family",2009,14800725,reference
tt1032846,"4 Months, 3 Weeks and 2 Days",Drama,2007,1198208,reference
tt1032854,Terror's Advocate,"Biography,Documentary,History",2007,47724,reference
tt1032856,The Band's Visit,"Comedy,Drama,Music",2007,3054457,reference
tt10329614,Censor,"Horror,Mystery,Thriller",2021,90050,reference
tt10334148,Blithe Spirit,"Comedy,Fantasy,Romance",2020,282500,reference
tt1033575,The Descendants,"Comedy,Drama",2011,82584160,reference
tt1033643,What Happens in Vegas,"Comedy,Romance",2008,80277646,reference
tt10342730,Spiral,"Horror,Mystery,Thriller",2021,23216862,reference
tt1034303,Defiance,"Action,Drama,History",2008,28644813,reference
tt1034389,The Eagle,"Action,Adventure,Drama",2011,19490041,reference
tt1034415,Suspiria,"Drama,Fantasy,Horror",2018,2483472,reference
tt10344522,Four Good Days,Drama,2020,837849,reference
tt10362466,After We Collided,"Drama,Romance",2020,2386483,reference
tt10366514,Eiffel,"Biography,Drama,History",2021,444814,reference
tt10370710,The Worst Person in the World,"Comedy,Drama,Romance",2021,3034775,reference
tt1037163,The Time That Remains,"Drama,History",2009,32869,reference
tt10375106,Mandibles,"Comedy,Fantasy",2020,19913,reference
tt1037705,The Book of Eli,"Action,Adventure,Drama",2010,94835059,reference
tt1038686,Legion,"Action,Fantasy,Horror",2010,40168080,reference
tt1038919,The Bounty Hunter,"Action,Comedy,Romance",2010,67061228,reference
tt1042877,Cadillac Records,"Biography,Drama,Music",2008,8195551,reference
tt1043726,The Legend of Hercules,"Action,Adventure,Fantasy",2014,18848538,reference
tt10441822,The Nowhere Inn,"Comedy,Drama,Music",2020,54094,reference
tt10451852,Nine Days,"Drama,Fantasy",2020,694849,reference
tt1045655,The Haunting of Molly Hartley,"Drama,Horror,Thriller",2008,13559812,reference
tt1045658,Silver Linings Playbook,"Comedy,Drama,Romance",2012,132092958,reference
tt1045670,Happy-Go-Lucky,"Comedy,Drama,Romance",2008,3512016,reference
tt1045772,I Love You Phillip Morris,"Biography,Comedy,Crime",2009,2037459,reference
tt1045778,Year One,Comedy,2009,43337279,reference
tt1046163,My Best Friend's Girl,"Comedy,Romance",2008,19219250,reference
tt1046173,G.I. Joe: The Rise of Cobra,"Action,Adventure,Sci-Fi",2009,150201498,reference
tt1047540,Parental Guidance,"Comedy,Family",2012,77267296,reference
tt10481868,Black Christmas,"Horror,Mystery,Thriller",2019,10429730,reference
tt10482504,The Trip to Greece,"Comedy,Drama",2020,8340,reference
tt10505316,Lost Illusions,"Drama,Romance",2021,126391,reference
tt1051906,The Invisible Man,"Drama,Horror,Mystery",2020,70410000,reference
tt10521814,K-12,"Fantasy,Horror,Musical",2019,303230,reference
tt1053424,Repo Men,"Action,Sci-Fi,Thriller",2010,13794835,reference
tt1053810,The Big Year,Comedy,2011,7204138,reference
tt1054606,The Imaginarium of Doctor Parnassus,"Adventure,Comedy,Fantasy",2009,7689607,reference
tt10550884,The Divine Fury,"Action,Horror,Thriller",2019,102982,reference
tt1055292,Life as We Know It,"Comedy,Drama,Romance",2010,53374681,reference
tt1055369,Transformers: Revenge of the Fallen,"Action,Adventure,Sci-Fi",2009,402111870,reference
tt1058017,The Invention of Lying,"Comedy,Fantasy,Romance",2009,18451251,reference
tt1059786,Eagle Eye,"Action,Mystery,Thriller",2008,101440743,reference
tt1060277,Cloverfield,"Action,Horror,Sci-Fi",2008,80048433,reference
tt10621032,Lupin III: The First,"Action,Adventure,Animation",2019,245724,reference
tt10633456,Minari,Drama,2020,3110580,reference
tt10648440,Exit,"Action,Comedy",2019,470699,reference
tt1065073,Boyhood,Drama,2014,25352281,reference
tt10661180,The Last Shift,"Comedy,Drama",2020,1034467,reference
tt10665342,Halloween Ends,"Horror,Mystery,Romance",2022,64079860,reference
tt10670442,Leap,"Biography,Drama,Sport",2020,83074,reference
tt1067106,A Christmas Carol,"Adventure,Animation,Comedy",2009,137855863,reference
tt1067583,Water for Elephants,"Drama,Romance",2011,58709717,reference
tt1068646,The Class,Drama,2008,3766810,reference
tt1068680,Yes Man,"Comedy,Romance",2008,97690976,reference
tt10696896,Stillwater,"Crime,Drama,Mystery",2021,14465535,reference
tt10703826,Citizen K,Documentary,2019,120411,reference
tt10715446,Yakuza Princess,"Action,Crime,Thriller",2021,32124,reference
tt1071875,Ghost Rider: Spirit of Vengeance,"Action,Adventure,Fantasy",2011,51774002,reference
tt1072748,Winchester,"Biography,Fantasy,Horror",2018,25091816,reference
tt10731256,Don\'t Worry Darling,"Drama,Mystery,Thriller",2022,45309403,reference
tt10738906,The Feast,"Drama,Horror,Mystery",2021,8316,reference
tt1075417,Race to Witch Mountain,"Action,Adventure,Family",2009,67172594,reference
tt1077262,Ajami,"Crime,Drama",2009,622403,reference
